badNutrition,goodNutrition,id,title,cuisine
"[{'title': 'Calories', 'amount': '72k', 'indented': False, 'percentOfDailyNeeds': 3.64}, {'title': 'Fat', 'amount': '6g', 'indented': False, 'percentOfDailyNeeds': 10.62}, {'title': 'Saturated Fat', 'amount': '0.96g', 'indented': True, 'percentOfDailyNeeds': 5.97}, {'title': 'Carbohydrates', 'amount': '2g', 'indented': False, 'percentOfDailyNeeds': 0.82}, {'title': 'Sugar', 'amount': '1g', 'indented': True, 'percentOfDailyNeeds': 1.23}, {'title': 'Cholesterol', 'amount': '0.0mg', 'indented': False, 'percentOfDailyNeeds': 0}, {'title': 'Sodium', 'amount': '81mg', 'indented': False, 'percentOfDailyNeeds': 3.54}]","[{'title': 'Protein', 'amount': '0.67g', 'indented': False, 'percentOfDailyNeeds': 1.35}, {'title': 'Vitamin K', 'amount': '142µg', 'indented': False, 'percentOfDailyNeeds': 135.77}, {'title': 'Vitamin C', 'amount': '19mg', 'indented': False, 'percentOfDailyNeeds': 23.9}, {'title': 'Vitamin A', 'amount': '1090IU', 'indented': False, 'percentOfDailyNeeds': 21.81}, {'title': 'Vitamin E', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 9.22}, {'title': 'Folate', 'amount': '20µg', 'indented': False, 'percentOfDailyNeeds': 5.04}, {'title': 'Potassium', 'amount': '147mg', 'indented': False, 'percentOfDailyNeeds': 4.22}, {'title': 'Iron', 'amount': '0.72mg', 'indented': False, 'percentOfDailyNeeds': 4.01}, {'title': 'Manganese', 'amount': '0.08mg', 'indented': False, 'percentOfDailyNeeds': 4}, {'title': 'Fiber', 'amount': '0.86g', 'indented': False, 'percentOfDailyNeeds': 3.46}, {'title': 'Vitamin B6', 'amount': '0.06mg', 'indented': False, 'percentOfDailyNeeds': 3}, {'title': 'Magnesium', 'amount': '9mg', 'indented': False, 'percentOfDailyNeeds': 2.35}, {'title': 'Copper', 'amount': '0.04mg', 'indented': False, 'percentOfDailyNeeds': 2.17}, {'title': 'Calcium', 'amount': '19mg', 'indented': False, 'percentOfDailyNeeds': 1.97}, {'title': 'Vitamin B3', 'amount': '0.37mg', 'indented': False, 'percentOfDailyNeeds': 1.85}, {'title': 'Phosphorus', 'amount': '16mg', 'indented': False, 'percentOfDailyNeeds': 1.65}, {'title': 'Vitamin B1', 'amount': '0.02mg', 'indented': False, 'percentOfDailyNeeds': 1.58}, {'title': 'Vitamin B2', 'amount': '0.02mg', 'indented': False, 'percentOfDailyNeeds': 1.3}, {'title': 'Zinc', 'amount': '0.17mg', 'indented': False, 'percentOfDailyNeeds': 1.14}]",219074,Ceviche,Latin American
"[{'title': 'Calories', 'amount': '122k', 'indented': False, 'percentOfDailyNeeds': 6.11}, {'title': 'Fat', 'amount': '2g', 'indented': False, 'percentOfDailyNeeds': 4.19}, {'title': 'Saturated Fat', 'amount': '0.39g', 'indented': True, 'percentOfDailyNeeds': 2.46}, {'title': 'Carbohydrates', 'amount': '23g', 'indented': False, 'percentOfDailyNeeds': 7.67}, {'title': 'Sugar', 'amount': '6g', 'indented': True, 'percentOfDailyNeeds': 7.01}, {'title': 'Cholesterol', 'amount': '0.0mg', 'indented': False, 'percentOfDailyNeeds': 0}, {'title': 'Sodium', 'amount': '1212mg', 'indented': False, 'percentOfDailyNeeds': 52.71}]","[{'title': 'Protein', 'amount': '3g', 'indented': False, 'percentOfDailyNeeds': 6.13}, {'title': 'Vitamin A', 'amount': '5997IU', 'indented': False, 'percentOfDailyNeeds': 119.95}, {'title': 'Vitamin K', 'amount': '82µg', 'indented': False, 'percentOfDailyNeeds': 78.81}, {'title': 'Vitamin C', 'amount': '40mg', 'indented': False, 'percentOfDailyNeeds': 49}, {'title': 'Manganese', 'amount': '0.39mg', 'indented': False, 'percentOfDailyNeeds': 19.73}, {'title': 'Vitamin B6', 'amount': '0.38mg', 'indented': False, 'percentOfDailyNeeds': 18.83}, {'title': 'Potassium', 'amount': '654mg', 'indented': False, 'percentOfDailyNeeds': 18.69}, {'title': 'Fiber', 'amount': '3g', 'indented': False, 'percentOfDailyNeeds': 15.13}, {'title': 'Folate', 'amount': '58µg', 'indented': False, 'percentOfDailyNeeds': 14.5}, {'title': 'Magnesium', 'amount': '41mg', 'indented': False, 'percentOfDailyNeeds': 10.35}, {'title': 'Vitamin E', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 9.51}, {'title': 'Iron', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 8.61}, {'title': 'Copper', 'amount': '0.17mg', 'indented': False, 'percentOfDailyNeeds': 8.32}, {'title': 'Vitamin B3', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 8.04}, {'title': 'Phosphorus', 'amount': '79mg', 'indented': False, 'percentOfDailyNeeds': 7.95}, {'title': 'Vitamin B1', 'amount': '0.12mg', 'indented': False, 'percentOfDailyNeeds': 7.88}, {'title': 'Vitamin B2', 'amount': '0.09mg', 'indented': False, 'percentOfDailyNeeds': 5.47}, {'title': 'Calcium', 'amount': '44mg', 'indented': False, 'percentOfDailyNeeds': 4.44}, {'title': 'Vitamin B5', 'amount': '0.37mg', 'indented': False, 'percentOfDailyNeeds': 3.73}, {'title': 'Zinc', 'amount': '0.52mg', 'indented': False, 'percentOfDailyNeeds': 3.46}, {'title': 'Selenium', 'amount': '0.94µg', 'indented': False, 'percentOfDailyNeeds': 1.34}]",902577,The Best Chimichurri : a Chimichurri Marinade & Steak Sauce,Latin American
"[{'title': 'Calories', 'amount': '723k', 'indented': False, 'percentOfDailyNeeds': 36.18}, {'title': 'Fat', 'amount': '44g', 'indented': False, 'percentOfDailyNeeds': 68.28}, {'title': 'Saturated Fat', 'amount': '11g', 'indented': True, 'percentOfDailyNeeds': 70.21}, {'title': 'Carbohydrates', 'amount': '62g', 'indented': False, 'percentOfDailyNeeds': 20.9}, {'title': 'Sugar', 'amount': '27g', 'indented': True, 'percentOfDailyNeeds': 30.56}, {'title': 'Cholesterol', 'amount': '69mg', 'indented': False, 'percentOfDailyNeeds': 23.06}, {'title': 'Sodium', 'amount': '1056mg', 'indented': False, 'percentOfDailyNeeds': 45.92}]","[{'title': 'Protein', 'amount': '26g', 'indented': False, 'percentOfDailyNeeds': 53.27}, {'title': 'Vitamin K', 'amount': '271µg', 'indented': False, 'percentOfDailyNeeds': 258.95}, {'title': 'Vitamin A', 'amount': '5253IU', 'indented': False, 'percentOfDailyNeeds': 105.07}, {'title': 'Vitamin C', 'amount': '54mg', 'indented': False, 'percentOfDailyNeeds': 65.55}, {'title': 'Vitamin B6', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 56.97}, {'title': 'Selenium', 'amount': '31µg', 'indented': False, 'percentOfDailyNeeds': 44.87}, {'title': 'Zinc', 'amount': '6mg', 'indented': False, 'percentOfDailyNeeds': 43.44}, {'title': 'Potassium', 'amount': '1416mg', 'indented': False, 'percentOfDailyNeeds': 40.48}, {'title': 'Vitamin B3', 'amount': '7mg', 'indented': False, 'percentOfDailyNeeds': 37.11}, {'title': 'Vitamin E', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 36.51}, {'title': 'Vitamin B12', 'amount': '1µg', 'indented': False, 'percentOfDailyNeeds': 31.37}, {'title': 'Iron', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 28.75}, {'title': 'Magnesium', 'amount': '108mg', 'indented': False, 'percentOfDailyNeeds': 27.07}, {'title': 'Phosphorus', 'amount': '258mg', 'indented': False, 'percentOfDailyNeeds': 25.89}, {'title': 'Vitamin B2', 'amount': '0.44mg', 'indented': False, 'percentOfDailyNeeds': 25.68}, {'title': 'Fiber', 'amount': '6g', 'indented': False, 'percentOfDailyNeeds': 25.5}, {'title': 'Folate', 'amount': '69µg', 'indented': False, 'percentOfDailyNeeds': 17.39}, {'title': 'Vitamin B1', 'amount': '0.23mg', 'indented': False, 'percentOfDailyNeeds': 15.57}, {'title': 'Copper', 'amount': '0.31mg', 'indented': False, 'percentOfDailyNeeds': 15.47}, {'title': 'Manganese', 'amount': '0.17mg', 'indented': False, 'percentOfDailyNeeds': 8.54}, {'title': 'Vitamin B5', 'amount': '0.65mg', 'indented': False, 'percentOfDailyNeeds': 6.51}, {'title': 'Calcium', 'amount': '54mg', 'indented': False, 'percentOfDailyNeeds': 5.42}]",1522495,Chimichurri Marinade and Sauce,Latin American
"[{'title': 'Calories', 'amount': '569k', 'indented': False, 'percentOfDailyNeeds': 28.45}, {'title': 'Fat', 'amount': '18g', 'indented': False, 'percentOfDailyNeeds': 28.57}, {'title': 'Saturated Fat', 'amount': '4g', 'indented': True, 'percentOfDailyNeeds': 31.15}, {'title': 'Carbohydrates', 'amount': '58g', 'indented': False, 'percentOfDailyNeeds': 19.42}, {'title': 'Sugar', 'amount': '8g', 'indented': True, 'percentOfDailyNeeds': 9.45}, {'title': 'Cholesterol', 'amount': '102mg', 'indented': False, 'percentOfDailyNeeds': 34.02}, {'title': 'Sodium', 'amount': '477mg', 'indented': False, 'percentOfDailyNeeds': 20.76}]","[{'title': 'Protein', 'amount': '43g', 'indented': False, 'percentOfDailyNeeds': 86.03}, {'title': 'Selenium', 'amount': '57µg', 'indented': False, 'percentOfDailyNeeds': 81.44}, {'title': 'Phosphorus', 'amount': '685mg', 'indented': False, 'percentOfDailyNeeds': 68.54}, {'title': 'Vitamin B6', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 66.31}, {'title': 'Vitamin B3', 'amount': '12mg', 'indented': False, 'percentOfDailyNeeds': 61.31}, {'title': 'Zinc', 'amount': '7mg', 'indented': False, 'percentOfDailyNeeds': 53.18}, {'title': 'Fiber', 'amount': '7g', 'indented': False, 'percentOfDailyNeeds': 31.21}, {'title': 'Magnesium', 'amount': '117mg', 'indented': False, 'percentOfDailyNeeds': 29.42}, {'title': 'Vitamin B12', 'amount': '1µg', 'indented': False, 'percentOfDailyNeeds': 25.8}, {'title': 'Potassium', 'amount': '853mg', 'indented': False, 'percentOfDailyNeeds': 24.39}, {'title': 'Iron', 'amount': '4mg', 'indented': False, 'percentOfDailyNeeds': 23.31}, {'title': 'Manganese', 'amount': '0.44mg', 'indented': False, 'percentOfDailyNeeds': 21.92}, {'title': 'Vitamin K', 'amount': '20µg', 'indented': False, 'percentOfDailyNeeds': 19.43}, {'title': 'Vitamin B2', 'amount': '0.28mg', 'indented': False, 'percentOfDailyNeeds': 16.57}, {'title': 'Vitamin B1', 'amount': '0.25mg', 'indented': False, 'percentOfDailyNeeds': 16.48}, {'title': 'Vitamin C', 'amount': '13mg', 'indented': False, 'percentOfDailyNeeds': 15.87}, {'title': 'Copper', 'amount': '0.31mg', 'indented': False, 'percentOfDailyNeeds': 15.56}, {'title': 'Calcium', 'amount': '139mg', 'indented': False, 'percentOfDailyNeeds': 13.98}, {'title': 'Vitamin B5', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 12.9}, {'title': 'Vitamin E', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 12.5}, {'title': 'Folate', 'amount': '39µg', 'indented': False, 'percentOfDailyNeeds': 9.92}]",1497079,Carne Asada,Latin American
"[{'title': 'Calories', 'amount': '1103k', 'indented': False, 'percentOfDailyNeeds': 55.16}, {'title': 'Fat', 'amount': '80g', 'indented': False, 'percentOfDailyNeeds': 123.76}, {'title': 'Saturated Fat', 'amount': '30g', 'indented': True, 'percentOfDailyNeeds': 188.57}, {'title': 'Carbohydrates', 'amount': '37g', 'indented': False, 'percentOfDailyNeeds': 12.51}, {'title': 'Sugar', 'amount': '5g', 'indented': True, 'percentOfDailyNeeds': 6.43}, {'title': 'Cholesterol', 'amount': '193mg', 'indented': False, 'percentOfDailyNeeds': 64.51}, {'title': 'Sodium', 'amount': '1469mg', 'indented': False, 'percentOfDailyNeeds': 63.88}]","[{'title': 'Protein', 'amount': '58g', 'indented': False, 'percentOfDailyNeeds': 117.59}, {'title': 'Vitamin K', 'amount': '153µg', 'indented': False, 'percentOfDailyNeeds': 146.15}, {'title': 'Iron', 'amount': '15mg', 'indented': False, 'percentOfDailyNeeds': 87.13}, {'title': 'Zinc', 'amount': '12mg', 'indented': False, 'percentOfDailyNeeds': 86.39}, {'title': 'Selenium', 'amount': '58µg', 'indented': False, 'percentOfDailyNeeds': 83.44}, {'title': 'Vitamin B12', 'amount': '4µg', 'indented': False, 'percentOfDailyNeeds': 69.59}, {'title': 'Vitamin B3', 'amount': '11mg', 'indented': False, 'percentOfDailyNeeds': 56.78}, {'title': 'Vitamin B6', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 50.47}, {'title': 'Phosphorus', 'amount': '497mg', 'indented': False, 'percentOfDailyNeeds': 49.79}, {'title': 'Vitamin B2', 'amount': '0.67mg', 'indented': False, 'percentOfDailyNeeds': 39.16}, {'title': 'Vitamin E', 'amount': '4mg', 'indented': False, 'percentOfDailyNeeds': 31.09}, {'title': 'Vitamin A', 'amount': '1425IU', 'indented': False, 'percentOfDailyNeeds': 28.52}, {'title': 'Calcium', 'amount': '229mg', 'indented': False, 'percentOfDailyNeeds': 22.94}, {'title': 'Potassium', 'amount': '756mg', 'indented': False, 'percentOfDailyNeeds': 21.63}, {'title': 'Vitamin C', 'amount': '13mg', 'indented': False, 'percentOfDailyNeeds': 16.53}, {'title': 'Magnesium', 'amount': '65mg', 'indented': False, 'percentOfDailyNeeds': 16.32}, {'title': 'Vitamin B1', 'amount': '0.24mg', 'indented': False, 'percentOfDailyNeeds': 16.11}, {'title': 'Copper', 'amount': '0.24mg', 'indented': False, 'percentOfDailyNeeds': 12.22}, {'title': 'Folate', 'amount': '43µg', 'indented': False, 'percentOfDailyNeeds': 10.83}, {'title': 'Fiber', 'amount': '2g', 'indented': False, 'percentOfDailyNeeds': 8.68}, {'title': 'Manganese', 'amount': '0.16mg', 'indented': False, 'percentOfDailyNeeds': 7.92}, {'title': 'Vitamin B5', 'amount': '0.21mg', 'indented': False, 'percentOfDailyNeeds': 2.07}, {'title': 'Vitamin D', 'amount': '0.3µg', 'indented': False, 'percentOfDailyNeeds': 2.01}]",81792,Flank Steak with Chimichurri,Latin American
"[{'title': 'Calories', 'amount': '217k', 'indented': False, 'percentOfDailyNeeds': 10.87}, {'title': 'Fat', 'amount': '7g', 'indented': False, 'percentOfDailyNeeds': 11.66}, {'title': 'Saturated Fat', 'amount': '3g', 'indented': True, 'percentOfDailyNeeds': 19.62}, {'title': 'Carbohydrates', 'amount': '1g', 'indented': False, 'percentOfDailyNeeds': 0.66}, {'title': 'Sugar', 'amount': '0.68g', 'indented': True, 'percentOfDailyNeeds': 0.76}, {'title': 'Cholesterol', 'amount': '90mg', 'indented': False, 'percentOfDailyNeeds': 30.24}, {'title': 'Sodium', 'amount': '314mg', 'indented': False, 'percentOfDailyNeeds': 13.69}]","[{'title': 'Protein', 'amount': '32g', 'indented': False, 'percentOfDailyNeeds': 65.57}, {'title': 'Selenium', 'amount': '44µg', 'indented': False, 'percentOfDailyNeeds': 64.03}, {'title': 'Vitamin B3', 'amount': '9mg', 'indented': False, 'percentOfDailyNeeds': 48.3}, {'title': 'Vitamin B6', 'amount': '0.94mg', 'indented': False, 'percentOfDailyNeeds': 46.88}, {'title': 'Zinc', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 39}, {'title': 'Phosphorus', 'amount': '317mg', 'indented': False, 'percentOfDailyNeeds': 31.75}, {'title': 'Vitamin K', 'amount': '24µg', 'indented': False, 'percentOfDailyNeeds': 23.02}, {'title': 'Vitamin B12', 'amount': '1µg', 'indented': False, 'percentOfDailyNeeds': 22.93}, {'title': 'Potassium', 'amount': '584mg', 'indented': False, 'percentOfDailyNeeds': 16.7}, {'title': 'Iron', 'amount': '2mg', 'indented': False, 'percentOfDailyNeeds': 15.89}, {'title': 'Vitamin B2', 'amount': '0.19mg', 'indented': False, 'percentOfDailyNeeds': 11.22}, {'title': 'Vitamin B5', 'amount': '0.98mg', 'indented': False, 'percentOfDailyNeeds': 9.82}, {'title': 'Magnesium', 'amount': '36mg', 'indented': False, 'percentOfDailyNeeds': 9.24}, {'title': 'Vitamin B1', 'amount': '0.12mg', 'indented': False, 'percentOfDailyNeeds': 7.92}, {'title': 'Copper', 'amount': '0.13mg', 'indented': False, 'percentOfDailyNeeds': 6.68}, {'title': 'Folate', 'amount': '23µg', 'indented': False, 'percentOfDailyNeeds': 5.78}, {'title': 'Calcium', 'amount': '42mg', 'indented': False, 'percentOfDailyNeeds': 4.28}, {'title': 'Vitamin C', 'amount': '2mg', 'indented': False, 'percentOfDailyNeeds': 3.49}, {'title': 'Manganese', 'amount': '0.06mg', 'indented': False, 'percentOfDailyNeeds': 3.05}, {'title': 'Vitamin E', 'amount': '0.46mg', 'indented': False, 'percentOfDailyNeeds': 3.05}, {'title': 'Vitamin A', 'amount': '125IU', 'indented': False, 'percentOfDailyNeeds': 2.52}]",945007,Carne Asada Steak Tacos with Fries,Latin American
"[{'title': 'Calories', 'amount': '716k', 'indented': False, 'percentOfDailyNeeds': 35.85}, {'title': 'Fat', 'amount': '44g', 'indented': False, 'percentOfDailyNeeds': 68.61}, {'title': 'Saturated Fat', 'amount': '10g', 'indented': True, 'percentOfDailyNeeds': 66.87}, {'title': 'Carbohydrates', 'amount': '48g', 'indented': False, 'percentOfDailyNeeds': 16.26}, {'title': 'Sugar', 'amount': '7g', 'indented': True, 'percentOfDailyNeeds': 8.49}, {'title': 'Cholesterol', 'amount': '80mg', 'indented': False, 'percentOfDailyNeeds': 26.98}, {'title': 'Sodium', 'amount': '1915mg', 'indented': False, 'percentOfDailyNeeds': 83.27}]","[{'title': 'Protein', 'amount': '32g', 'indented': False, 'percentOfDailyNeeds': 64.47}, {'title': 'Vitamin C', 'amount': '119mg', 'indented': False, 'percentOfDailyNeeds': 145.23}, {'title': 'Vitamin K', 'amount': '90µg', 'indented': False, 'percentOfDailyNeeds': 86.2}, {'title': 'Vitamin A', 'amount': '3330IU', 'indented': False, 'percentOfDailyNeeds': 66.61}, {'title': 'Vitamin B3', 'amount': '12mg', 'indented': False, 'percentOfDailyNeeds': 64.31}, {'title': 'Vitamin B6', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 63.38}, {'title': 'Selenium', 'amount': '30µg', 'indented': False, 'percentOfDailyNeeds': 44.1}, {'title': 'Phosphorus', 'amount': '409mg', 'indented': False, 'percentOfDailyNeeds': 40.95}, {'title': 'Potassium', 'amount': '1421mg', 'indented': False, 'percentOfDailyNeeds': 40.61}, {'title': 'Zinc', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 38.04}, {'title': 'Fiber', 'amount': '9g', 'indented': False, 'percentOfDailyNeeds': 36.87}, {'title': 'Manganese', 'amount': '0.65mg', 'indented': False, 'percentOfDailyNeeds': 32.48}, {'title': 'Iron', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 29.85}, {'title': 'Folate', 'amount': '116µg', 'indented': False, 'percentOfDailyNeeds': 29.19}, {'title': 'Vitamin B12', 'amount': '1µg', 'indented': False, 'percentOfDailyNeeds': 23.05}, {'title': 'Vitamin E', 'amount': '3mg', 'indented': False, 'percentOfDailyNeeds': 20.65}, {'title': 'Magnesium', 'amount': '80mg', 'indented': False, 'percentOfDailyNeeds': 20.17}, {'title': 'Vitamin B1', 'amount': '0.28mg', 'indented': False, 'percentOfDailyNeeds': 18.8}, {'title': 'Vitamin B5', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 18.63}, {'title': 'Vitamin B2', 'amount': '0.31mg', 'indented': False, 'percentOfDailyNeeds': 17.99}, {'title': 'Copper', 'amount': '0.24mg', 'indented': False, 'percentOfDailyNeeds': 11.88}, {'title': 'Calcium', 'amount': '92mg', 'indented': False, 'percentOfDailyNeeds': 9.29}, {'title': 'Vitamin D', 'amount': '0.17µg', 'indented': False, 'percentOfDailyNeeds': 1.13}]",563279,Chimichurri Sauce,Latin American
"[{'title': 'Calories', 'amount': '562k', 'indented': False, 'percentOfDailyNeeds': 28.12}, {'title': 'Fat', 'amount': '33g', 'indented': False, 'percentOfDailyNeeds': 51.27}, {'title': 'Saturated Fat', 'amount': '7g', 'indented': True, 'percentOfDailyNeeds': 49.05}, {'title': 'Carbohydrates', 'amount': '15g', 'indented': False, 'percentOfDailyNeeds': 5.01}, {'title': 'Sugar', 'amount': '4g', 'indented': True, 'percentOfDailyNeeds': 4.53}, {'title': 'Cholesterol', 'amount': '136mg', 'indented': False, 'percentOfDailyNeeds': 45.36}, {'title': 'Sodium', 'amount': '1027mg', 'indented': False, 'percentOfDailyNeeds': 44.69}]","[{'title': 'Protein', 'amount': '52g', 'indented': False, 'percentOfDailyNeeds': 104.03}, {'title': 'Selenium', 'amount': '68µg', 'indented': False, 'percentOfDailyNeeds': 97.45}, {'title': 'Vitamin B6', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 87.74}, {'title': 'Vitamin B3', 'amount': '16mg', 'indented': False, 'percentOfDailyNeeds': 83.01}, {'title': 'Zinc', 'amount': '9mg', 'indented': False, 'percentOfDailyNeeds': 63.76}, {'title': 'Phosphorus', 'amount': '550mg', 'indented': False, 'percentOfDailyNeeds': 55.04}, {'title': 'Vitamin C', 'amount': '37mg', 'indented': False, 'percentOfDailyNeeds': 45.28}, {'title': 'Potassium', 'amount': '1554mg', 'indented': False, 'percentOfDailyNeeds': 44.42}, {'title': 'Vitamin B12', 'amount': '2µg', 'indented': False, 'percentOfDailyNeeds': 34.4}, {'title': 'Fiber', 'amount': '8g', 'indented': False, 'percentOfDailyNeeds': 32.06}, {'title': 'Folate', 'amount': '127µg', 'indented': False, 'percentOfDailyNeeds': 31.93}, {'title': 'Vitamin K', 'amount': '33µg', 'indented': False, 'percentOfDailyNeeds': 31.44}, {'title': 'Vitamin E', 'amount': '4mg', 'indented': False, 'percentOfDailyNeeds': 31.18}, {'title': 'Vitamin B5', 'amount': '3mg', 'indented': False, 'percentOfDailyNeeds': 30.09}, {'title': 'Iron', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 28.53}, {'title': 'Vitamin B2', 'amount': '0.43mg', 'indented': False, 'percentOfDailyNeeds': 25.23}, {'title': 'Magnesium', 'amount': '92mg', 'indented': False, 'percentOfDailyNeeds': 23.14}, {'title': 'Copper', 'amount': '0.46mg', 'indented': False, 'percentOfDailyNeeds': 23.08}, {'title': 'Vitamin A', 'amount': '1050IU', 'indented': False, 'percentOfDailyNeeds': 21.01}, {'title': 'Vitamin B1', 'amount': '0.28mg', 'indented': False, 'percentOfDailyNeeds': 18.7}, {'title': 'Manganese', 'amount': '0.35mg', 'indented': False, 'percentOfDailyNeeds': 17.7}, {'title': 'Calcium', 'amount': '77mg', 'indented': False, 'percentOfDailyNeeds': 7.8}]",116461,Brazil Nut Loaf,Latin American
"[{'title': 'Calories', 'amount': '749k', 'indented': False, 'percentOfDailyNeeds': 37.49}, {'title': 'Fat', 'amount': '35g', 'indented': False, 'percentOfDailyNeeds': 55.16}, {'title': 'Saturated Fat', 'amount': '5g', 'indented': True, 'percentOfDailyNeeds': 35.39}, {'title': 'Carbohydrates', 'amount': '93g', 'indented': False, 'percentOfDailyNeeds': 31.0}, {'title': 'Sugar', 'amount': '13g', 'indented': True, 'percentOfDailyNeeds': 15.17}, {'title': 'Cholesterol', 'amount': '163mg', 'indented': False, 'percentOfDailyNeeds': 54.56}, {'title': 'Sodium', 'amount': '339mg', 'indented': False, 'percentOfDailyNeeds': 14.77}]","[{'title': 'Protein', 'amount': '21g', 'indented': False, 'percentOfDailyNeeds': 42.33}, {'title': 'Manganese', 'amount': '1mg', 'indented': False, 'percentOfDailyNeeds': 93.37}, {'title': 'Fiber', 'amount': '20g', 'indented': False, 'percentOfDailyNeeds': 81.42}, {'title': 'Vitamin C', 'amount': '62mg', 'indented': False, 'percentOfDailyNeeds': 75.29}, {'title': 'Folate', 'amount': '262µg', 'indented': False, 'percentOfDailyNeeds': 65.68}, {'title': 'Phosphorus', 'amount': '527mg', 'indented': False, 'percentOfDailyNeeds': 52.74}, {'title': 'Vitamin K', 'amount': '53µg', 'indented': False, 'percentOfDailyNeeds': 50.64}, {'title': 'Magnesium', 'amount': '186mg', 'indented': False, 'percentOfDailyNeeds': 46.53}, {'title': 'Vitamin B6', 'amount': '0.78mg', 'indented': False, 'percentOfDailyNeeds': 38.9}, {'title': 'Potassium', 'amount': '1305mg', 'indented': False, 'percentOfDailyNeeds': 37.31}, {'title': 'Vitamin B1', 'amount': '0.49mg', 'indented': False, 'percentOfDailyNeeds': 32.54}, {'title': 'Copper', 'amount': '0.63mg', 'indented': False, 'percentOfDailyNeeds': 31.34}, {'title': 'Iron', 'amount': '5mg', 'indented': False, 'percentOfDailyNeeds': 31.26}, {'title': 'Vitamin A', 'amount': '1470IU', 'indented': False, 'percentOfDailyNeeds': 29.4}, {'title': 'Vitamin B2', 'amount': '0.5mg', 'indented': False, 'percentOfDailyNeeds': 29.12}, {'title': 'Vitamin E', 'amount': '4mg', 'indented': False, 'percentOfDailyNeeds': 28.94}, {'title': 'Vitamin B5', 'amount': '2mg', 'indented': False, 'percentOfDailyNeeds': 28.74}, {'title': 'Selenium', 'amount': '18µg', 'indented': False, 'percentOfDailyNeeds': 26.61}, {'title': 'Zinc', 'amount': '3mg', 'indented': False, 'percentOfDailyNeeds': 24.52}, {'title': 'Vitamin B3', 'amount': '4mg', 'indented': False, 'percentOfDailyNeeds': 24.16}, {'title': 'Calcium', 'amount': '148mg', 'indented': False, 'percentOfDailyNeeds': 14.83}, {'title': 'Vitamin B12', 'amount': '0.39µg', 'indented': False, 'percentOfDailyNeeds': 6.53}, {'title': 'Vitamin D', 'amount': '0.88µg', 'indented': False, 'percentOfDailyNeeds': 5.87}]",1697719,"Ceviche - a Fancy, Expensive Seafood Dish Made Easy at Home",Latin American
